Temperature,Wind Speed,Precip,Condition,DateTime
33,9.0,0.0,Fair,2022-11-22 01:53:00
38,9.0,0.0,Fair,2022-11-22 02:53:00
43,10.0,0.0,Fair,2022-11-22 03:53:00
47,10.0,0.0,Partly Cloudy,2022-11-22 04:53:00
49,12.0,0.0,Partly Cloudy,2022-11-22 05:53:00
50,13.0,0.0,Partly Cloudy,2022-11-22 06:53:00
51,8.0,0.0,Partly Cloudy,2022-11-22 07:53:00
51,13.0,0.0,Partly Cloudy,2022-11-22 08:53:00
49,8.0,0.0,Partly Cloudy,2022-11-22 09:53:00
47,6.0,0.0,Partly Cloudy,2022-11-22 10:53:00
46,5.0,0.0,Fair,2022-11-22 11:53:00
44,6.0,0.0,Fair,2022-11-22 12:53:00
42,6.0,0.0,Fair,2022-11-22 13:53:00
41,5.0,0.0,Fair,2022-11-22 14:53:00
39,7.0,0.0,Fair,2022-11-22 15:53:00
41,6.0,0.0,Fair,2022-11-22 16:53:00
38,8.0,0.0,Fair,2022-11-22 17:53:00
37,3.0,0.0,Fair,2022-11-22 18:53:00
36,7.0,0.0,Fair,2022-11-22 19:53:00
35,8.0,0.0,Fair,2022-11-22 20:53:00
34,6.0,0.0,Fair,2022-11-22 21:53:00
35,6.0,0.0,Fair,2022-11-22 22:53:00
34,7.0,0.0,Fair,2022-11-22 23:53:00
34,6.0,0.0,Fair,2022-11-23 00:53:00
36,6.0,0.0,Fair,2022-11-23 01:53:00
41,8.0,0.0,Fair,2022-11-23 02:53:00
47,8.0,0.0,Fair,2022-11-23 03:53:00
50,8.0,0.0,Fair,2022-11-23 04:53:00
54,10.0,0.0,Fair,2022-11-23 05:53:00
57,13.0,0.0,Fair,2022-11-23 06:53:00
58,14.0,0.0,Fair,2022-11-23 07:53:00
58,12.0,0.0,Fair,2022-11-23 08:53:00
56,8.0,0.0,Mostly Cloudy,2022-11-23 09:53:00
55,7.0,0.0,Mostly Cloudy,2022-11-23 10:53:00
52,6.0,0.0,Mostly Cloudy,2022-11-23 11:53:00
50,6.0,0.0,Mostly Cloudy,2022-11-23 12:53:00
49,5.0,0.0,Mostly Cloudy,2022-11-23 13:53:00
47,8.0,0.0,Mostly Cloudy,2022-11-23 14:53:00
47,7.0,0.0,Mostly Cloudy,2022-11-23 15:53:00
47,5.0,0.0,Cloudy,2022-11-23 16:53:00
45,6.0,0.0,Mostly Cloudy,2022-11-23 17:53:00
44,5.0,0.0,Cloudy,2022-11-23 18:53:00
42,6.0,0.0,Mostly Cloudy,2022-11-23 19:53:00
40,0.0,0.0,Mostly Cloudy,2022-11-23 20:53:00
41,3.0,0.0,Partly Cloudy,2022-11-23 21:53:00
39,5.0,0.0,Fair,2022-11-23 22:53:00
39,5.0,0.0,Fair,2022-11-23 23:53:00
39,6.0,0.0,Partly Cloudy,2022-11-24 00:53:00
41,6.0,0.0,Mostly Cloudy,2022-11-24 01:53:00
44,6.0,0.0,Cloudy,2022-11-24 02:53:00
47,8.0,0.0,Cloudy,2022-11-24 03:53:00
52,13.0,0.0,Mostly Cloudy,2022-11-24 04:53:00
53,9.0,0.0,Mostly Cloudy,2022-11-24 05:53:00
52,10.0,0.0,Cloudy,2022-11-24 06:53:00
53,10.0,0.0,Cloudy,2022-11-24 07:53:00
51,10.0,0.0,Cloudy,2022-11-24 08:53:00
48,10.0,0.0,Light Drizzle,2022-11-24 09:53:00
47,9.0,0.0,Cloudy,2022-11-24 10:53:00
46,7.0,0.0,Cloudy,2022-11-24 11:25:00
45,9.0,0.0,Mostly Cloudy,2022-11-24 11:53:00
46,9.0,0.0,Mostly Cloudy,2022-11-24 12:14:00
46,9.0,0.0,Cloudy,2022-11-24 12:53:00
47,9.0,0.0,Cloudy,2022-11-24 13:53:00
47,12.0,0.0,Cloudy,2022-11-24 14:53:00
49,9.0,0.0,Mostly Cloudy,2022-11-24 15:53:00
46,7.0,0.0,Partly Cloudy,2022-11-24 16:53:00
45,10.0,0.0,Partly Cloudy,2022-11-24 17:53:00
43,12.0,0.0,Fair,2022-11-24 18:53:00
41,8.0,0.0,Fair,2022-11-24 19:53:00
39,8.0,0.0,Fair,2022-11-24 20:53:00
37,7.0,0.0,Partly Cloudy,2022-11-24 21:53:00
37,9.0,0.0,Mostly Cloudy,2022-11-24 22:17:00
36,6.0,0.0,Partly Cloudy,2022-11-24 22:45:00
36,5.0,0.0,Fair,2022-11-24 22:53:00
34,5.0,0.0,Fair,2022-11-24 23:53:00
34,8.0,0.0,Fair,2022-11-25 00:53:00
36,8.0,0.0,Fair,2022-11-25 01:53:00
38,7.0,0.0,Fair,2022-11-25 02:53:00
42,8.0,0.0,Fair,2022-11-25 03:53:00
45,8.0,0.0,Fair,2022-11-25 04:53:00
50,8.0,0.0,Fair,2022-11-25 05:53:00
51,8.0,0.0,Fair,2022-11-25 06:53:00
51,12.0,0.0,Fair,2022-11-25 07:53:00
52,9.0,0.0,Fair,2022-11-25 08:53:00
50,9.0,0.0,Fair,2022-11-25 09:53:00
47,5.0,0.0,Fair,2022-11-25 10:53:00
44,5.0,0.0,Fair,2022-11-25 11:53:00
43,8.0,0.0,Fair,2022-11-25 12:53:00
42,6.0,0.0,Fair,2022-11-25 13:53:00
40,7.0,0.0,Fair,2022-11-25 14:53:00
39,8.0,0.0,Fair,2022-11-25 15:53:00
39,8.0,0.0,Fair,2022-11-25 16:53:00
38,8.0,0.0,Fair,2022-11-25 17:53:00
38,8.0,0.0,Fair,2022-11-25 18:53:00
37,3.0,0.0,Fair,2022-11-25 19:53:00
36,6.0,0.0,Fair,2022-11-25 20:53:00
35,8.0,0.0,Fair,2022-11-25 21:53:00
35,7.0,0.0,Fair,2022-11-25 22:53:00
34,7.0,0.0,Fair,2022-11-25 23:53:00
35,5.0,0.0,Fair,2022-11-26 00:53:00
36,6.0,0.0,Fair,2022-11-26 01:53:00
41,8.0,0.0,Fair,2022-11-26 02:53:00
47,13.0,0.0,Fair,2022-11-26 03:53:00
50,16.0,0.0,Fair,2022-11-26 04:53:00
53,16.0,0.0,Fair,2022-11-26 05:53:00
55,18.0,0.0,Fair,2022-11-26 06:53:00
55,15.0,0.0,Fair,2022-11-26 07:53:00
56,15.0,0.0,Fair,2022-11-26 08:13:00
55,14.0,0.0,Fair,2022-11-26 08:53:00
54,10.0,0.0,Mostly Cloudy,2022-11-26 09:53:00
52,8.0,0.0,Mostly Cloudy,2022-11-26 10:53:00
50,6.0,0.0,Cloudy,2022-11-26 11:53:00
48,9.0,0.0,Cloudy,2022-11-26 12:53:00
47,9.0,0.0,Cloudy,2022-11-26 13:53:00
46,8.0,0.0,Cloudy,2022-11-26 14:53:00
46,5.0,0.0,Cloudy,2022-11-26 15:53:00
45,3.0,0.0,Cloudy,2022-11-26 16:53:00
44,0.0,0.0,Cloudy,2022-11-26 17:53:00
43,3.0,0.0,Mostly Cloudy,2022-11-26 18:53:00
44,6.0,0.0,Cloudy,2022-11-26 19:53:00
44,9.0,0.0,Light Rain,2022-11-26 20:53:00
44,14.0,0.0,Cloudy,2022-11-27 00:53:00
44,16.0,0.0,Cloudy,2022-11-27 01:53:00
42,17.0,0.0,Light Rain,2022-11-27 02:37:00
43,9.0,0.0,Light Rain,2022-11-27 04:17:00
43,9.0,0.0,Cloudy,2022-11-27 04:53:00
44,15.0,0.0,Mostly Cloudy,2022-11-27 05:23:00
45,15.0,0.0,Cloudy,2022-11-27 05:53:00
45,21.0,0.0,Cloudy / Windy,2022-11-27 06:53:00
46,22.0,0.0,Cloudy / Windy,2022-11-27 07:35:00
46,23.0,0.0,Cloudy / Windy,2022-11-27 07:53:00
45,21.0,0.0,Cloudy / Windy,2022-11-27 08:17:00
44,14.0,0.0,Cloudy,2022-11-27 08:53:00
43,16.0,0.0,Cloudy,2022-11-27 09:53:00
42,16.0,0.0,Cloudy,2022-11-27 10:53:00
42,14.0,0.0,Cloudy,2022-11-27 11:53:00
42,10.0,0.0,Cloudy,2022-11-27 12:53:00
42,12.0,0.0,Cloudy,2022-11-27 13:53:00
41,9.0,0.0,Mostly Cloudy,2022-11-27 14:34:00
41,12.0,0.0,Mostly Cloudy,2022-11-27 14:53:00
39,6.0,0.0,Mostly Cloudy,2022-11-27 15:53:00
37,5.0,0.0,Mostly Cloudy,2022-11-27 16:53:00
36,3.0,0.0,Mostly Cloudy,2022-11-27 17:53:00
35,5.0,0.0,Mostly Cloudy,2022-11-27 18:53:00
34,0.0,0.0,Mostly Cloudy,2022-11-27 19:53:00
33,5.0,0.0,Mostly Cloudy,2022-11-27 20:53:00
33,3.0,0.0,Partly Cloudy,2022-11-27 21:53:00
33,0.0,0.0,Partly Cloudy,2022-11-27 22:53:00
31,0.0,0.0,Partly Cloudy,2022-11-27 23:53:00
31,0.0,0.0,Partly Cloudy,2022-11-28 00:53:00
32,3.0,0.0,Mostly Cloudy,2022-11-28 01:53:00
38,5.0,0.0,Fair,2022-11-28 02:53:00
42,6.0,0.0,Fair,2022-11-28 03:53:00
44,9.0,0.0,Fair,2022-11-28 04:53:00
45,10.0,0.0,Mostly Cloudy,2022-11-28 05:53:00
45,13.0,0.0,Mostly Cloudy,2022-11-28 06:53:00
43,12.0,0.0,Mostly Cloudy,2022-11-28 07:53:00
43,14.0,0.0,Cloudy,2022-11-28 08:53:00
43,9.0,0.0,Cloudy,2022-11-28 09:53:00
43,9.0,0.0,Cloudy,2022-11-28 10:53:00
43,10.0,0.0,Cloudy,2022-11-28 11:38:00
43,12.0,0.0,Cloudy,2022-11-28 11:53:00
43,12.0,0.0,Cloudy,2022-11-28 12:53:00
43,10.0,0.0,Cloudy,2022-11-28 13:53:00
42,9.0,0.0,Cloudy,2022-11-28 14:53:00
42,9.0,0.0,Mostly Cloudy,2022-11-28 15:53:00
41,8.0,0.0,Mostly Cloudy,2022-11-28 16:53:00
41,7.0,0.0,Mostly Cloudy,2022-11-28 17:53:00
40,6.0,0.0,Cloudy,2022-11-28 18:18:00
40,7.0,0.0,Cloudy,2022-11-28 18:53:00
40,6.0,0.0,Cloudy,2022-11-28 19:01:00
40,6.0,0.0,Cloudy,2022-11-28 19:53:00
40,8.0,0.0,Cloudy,2022-11-28 20:53:00
40,7.0,0.0,Mostly Cloudy,2022-11-28 21:43:00
40,8.0,0.0,Cloudy,2022-11-28 21:53:00
40,7.0,0.0,Cloudy,2022-11-28 22:22:00
41,7.0,0.0,Cloudy,2022-11-28 22:42:00
41,8.0,0.0,Cloudy,2022-11-28 22:53:00
42,12.0,0.0,Cloudy,2022-11-28 23:53:00
43,9.0,0.0,Cloudy,2022-11-29 00:53:00
44,9.0,0.0,Cloudy,2022-11-29 01:26:00
44,10.0,0.0,Cloudy,2022-11-29 01:53:00
45,12.0,0.0,Cloudy,2022-11-29 02:24:00
47,14.0,0.0,Mostly Cloudy,2022-11-29 02:53:00
50,17.0,0.0,Mostly Cloudy,2022-11-29 03:53:00
53,18.0,0.0,Partly Cloudy,2022-11-29 04:53:00
57,22.0,0.0,Partly Cloudy / Windy,2022-11-29 05:53:00
59,23.0,0.0,Mostly Cloudy / Windy,2022-11-29 06:53:00
58,20.0,0.0,Cloudy,2022-11-29 07:53:00
58,24.0,0.0,Cloudy / Windy,2022-11-29 08:53:00
57,16.0,0.0,Cloudy,2022-11-29 09:48:00
58,18.0,0.0,Cloudy,2022-11-29 09:53:00
58,16.0,0.0,Cloudy,2022-11-29 10:53:00
58,16.0,0.0,Cloudy,2022-11-29 11:53:00
58,22.0,0.0,Cloudy / Windy,2022-11-29 12:53:00
45,28.0,0.0,Mostly Cloudy / Windy,2022-11-29 15:53:00
40,18.0,0.0,Cloudy,2022-11-29 16:28:00
39,18.0,0.0,Cloudy,2022-11-29 16:53:00
36,22.0,0.0,Cloudy / Windy,2022-11-29 17:25:00
35,24.0,0.0,Cloudy / Windy,2022-11-29 17:53:00
34,18.0,0.0,Cloudy,2022-11-29 18:53:00
30,24.0,0.0,Mostly Cloudy / Windy,2022-11-29 19:53:00
30,21.0,0.0,Partly Cloudy / Windy,2022-11-29 20:14:00
28,17.0,0.0,Fair,2022-11-29 20:53:00
26,18.0,0.0,Mostly Cloudy,2022-11-29 21:53:00
25,23.0,0.0,Mostly Cloudy / Windy,2022-11-29 22:48:00
25,18.0,0.0,Mostly Cloudy,2022-11-29 22:53:00
25,18.0,0.0,Mostly Cloudy,2022-11-29 23:53:00
24,24.0,0.0,Mostly Cloudy / Windy,2022-11-30 00:53:00
24,18.0,0.0,Partly Cloudy,2022-11-30 01:53:00
25,17.0,0.0,Mostly Cloudy,2022-11-30 02:41:00
25,23.0,0.0,Mostly Cloudy / Windy,2022-11-30 02:53:00
26,23.0,0.0,Mostly Cloudy / Windy,2022-11-30 03:53:00
26,28.0,0.0,Mostly Cloudy / Windy,2022-11-30 04:53:00
26,29.0,0.0,Mostly Cloudy / Windy,2022-11-30 05:53:00
27,26.0,0.0,Mostly Cloudy / Windy,2022-11-30 06:34:00
27,22.0,0.0,Mostly Cloudy / Windy,2022-11-30 06:53:00
28,29.0,0.0,Mostly Cloudy / Windy,2022-11-30 07:53:00
28,21.0,0.0,Mostly Cloudy / Windy,2022-11-30 08:53:00
27,25.0,0.0,Partly Cloudy / Windy,2022-11-30 09:53:00
27,22.0,0.0,Fair / Windy,2022-11-30 10:53:00
26,28.0,0.0,Fair / Windy,2022-11-30 11:53:00
25,20.0,0.0,Fair,2022-11-30 12:53:00
24,14.0,0.0,Fair,2022-11-30 13:53:00
23,18.0,0.0,Fair,2022-11-30 14:53:00
22,15.0,0.0,Fair,2022-11-30 15:53:00
21,9.0,0.0,Fair,2022-11-30 16:53:00
20,10.0,0.0,Fair,2022-11-30 17:53:00
20,13.0,0.0,Fair,2022-11-30 18:53:00
20,13.0,0.0,Fair,2022-11-30 19:53:00
19,13.0,0.0,Fair,2022-11-30 20:53:00
19,9.0,0.0,Fair,2022-11-30 21:53:00
18,8.0,0.0,Fair,2022-11-30 22:53:00
18,7.0,0.0,Fair,2022-11-30 23:53:00
18,6.0,0.0,Mostly Cloudy,2022-12-01 00:53:00
19,9.0,0.0,Mostly Cloudy,2022-12-01 01:53:00
21,9.0,0.0,Mostly Cloudy,2022-12-01 02:53:00
23,6.0,0.0,Partly Cloudy,2022-12-01 03:53:00
27,7.0,0.0,Partly Cloudy,2022-12-01 04:53:00
31,8.0,0.0,Mostly Cloudy,2022-12-01 05:53:00
33,8.0,0.0,Partly Cloudy,2022-12-01 06:53:00
35,13.0,0.0,Fair,2022-12-01 07:53:00
35,10.0,0.0,Fair,2022-12-01 08:53:00
34,13.0,0.0,Fair,2022-12-01 09:53:00
33,8.0,0.0,Mostly Cloudy,2022-12-01 10:53:00
33,12.0,0.0,Cloudy,2022-12-01 11:53:00
33,15.0,0.0,Cloudy,2022-12-01 12:53:00
34,16.0,0.0,Cloudy,2022-12-01 13:53:00
34,12.0,0.0,Cloudy,2022-12-01 14:53:00
35,14.0,0.0,Cloudy,2022-12-01 15:53:00
35,12.0,0.0,Cloudy,2022-12-01 16:53:00
36,15.0,0.0,Cloudy,2022-12-01 17:53:00
36,12.0,0.0,Cloudy,2022-12-01 18:53:00
37,17.0,0.0,Cloudy,2022-12-01 19:53:00
38,15.0,0.0,Cloudy,2022-12-01 20:53:00
38,15.0,0.0,Cloudy,2022-12-01 21:53:00
38,17.0,0.0,Mostly Cloudy,2022-12-01 22:53:00
39,18.0,0.0,Cloudy,2022-12-01 23:53:00
39,16.0,0.0,Cloudy,2022-12-02 00:53:00
39,14.0,0.0,Cloudy,2022-12-02 01:53:00
40,16.0,0.0,Cloudy,2022-12-02 02:53:00
42,20.0,0.0,Cloudy,2022-12-02 03:53:00
45,20.0,0.0,Mostly Cloudy,2022-12-02 04:53:00
45,20.0,0.0,Mostly Cloudy,2022-12-02 05:53:00
46,20.0,0.0,Cloudy,2022-12-02 06:53:00
48,17.0,0.0,Mostly Cloudy,2022-12-02 07:53:00
51,17.0,0.0,Cloudy,2022-12-02 08:53:00
52,22.0,0.0,Cloudy / Windy,2022-12-02 09:53:00
52,17.0,0.0,Cloudy,2022-12-02 10:53:00
52,20.0,0.0,Cloudy,2022-12-02 11:53:00
52,17.0,0.0,Cloudy,2022-12-02 12:53:00
51,20.0,0.0,Cloudy,2022-12-02 13:33:00
51,17.0,0.0,Cloudy,2022-12-02 13:53:00
50,20.0,0.0,Cloudy,2022-12-02 14:53:00
50,14.0,0.0,Light Rain,2022-12-02 15:53:00
51,17.0,0.0,Cloudy,2022-12-02 16:53:00
51,17.0,0.0,Light Rain,2022-12-02 17:42:00
50,16.0,0.0,Light Rain,2022-12-02 17:53:00
50,14.0,0.0,Light Rain,2022-12-02 18:15:00
51,15.0,0.0,Cloudy,2022-12-02 18:53:00
47,22.0,0.0,Light Drizzle / Windy,2022-12-02 19:53:00
45,28.0,0.0,Mostly Cloudy / Windy,2022-12-02 20:05:00
38,17.0,0.0,Mostly Cloudy,2022-12-02 20:53:00
34,26.0,0.0,Light Snow / Windy,2022-12-02 21:35:00
34,21.0,0.0,Cloudy / Windy,2022-12-02 21:47:00
33,25.0,0.0,Mostly Cloudy / Windy,2022-12-02 21:53:00
32,28.0,0.0,Mostly Cloudy / Windy,2022-12-02 22:04:00
29,20.0,0.0,Fair,2022-12-02 22:53:00
26,23.0,0.0,Fair / Windy,2022-12-02 23:53:00
24,16.0,0.0,Fair,2022-12-03 00:53:00
23,16.0,0.0,Fair,2022-12-03 01:53:00
24,21.0,0.0,Fair / Windy,2022-12-03 02:53:00
26,17.0,0.0,Fair,2022-12-03 03:53:00
28,16.0,0.0,Fair,2022-12-03 04:53:00
30,14.0,0.0,Fair,2022-12-03 05:53:00
31,15.0,0.0,Fair,2022-12-03 06:53:00
32,15.0,0.0,Fair,2022-12-03 07:53:00
32,10.0,0.0,Fair,2022-12-03 08:53:00
31,15.0,0.0,Fair,2022-12-03 09:53:00
29,10.0,0.0,Fair,2022-12-03 10:53:00
27,12.0,0.0,Fair,2022-12-03 11:53:00
26,10.0,0.0,Fair,2022-12-03 12:53:00
25,10.0,0.0,Fair,2022-12-03 13:53:00
24,14.0,0.0,Fair,2022-12-03 14:53:00
22,9.0,0.0,Fair,2022-12-03 15:53:00
22,9.0,0.0,Fair,2022-12-03 16:53:00
21,6.0,0.0,Fair,2022-12-03 17:53:00
19,7.0,0.0,Fair,2022-12-03 18:53:00
19,6.0,0.0,Fair,2022-12-03 19:53:00
19,7.0,0.0,Fair,2022-12-03 20:53:00
19,8.0,0.0,Fair,2022-12-03 21:53:00
19,6.0,0.0,Fair,2022-12-03 22:53:00
20,9.0,0.0,Fair,2022-12-03 23:53:00
20,8.0,0.0,Fair,2022-12-04 00:53:00
22,12.0,0.0,Fair,2022-12-04 01:53:00
25,12.0,0.0,Fair,2022-12-04 02:53:00
30,14.0,0.0,Fair,2022-12-04 03:53:00
34,14.0,0.0,Fair,2022-12-04 04:53:00
36,15.0,0.0,Fair,2022-12-04 05:53:00
38,18.0,0.0,Fair,2022-12-04 06:53:00
40,14.0,0.0,Fair,2022-12-04 07:53:00
40,14.0,0.0,Fair,2022-12-04 08:53:00
39,16.0,0.0,Fair,2022-12-04 09:53:00
37,10.0,0.0,Fair,2022-12-04 10:53:00
35,12.0,0.0,Fair,2022-12-04 11:53:00
35,14.0,0.0,Fair,2022-12-04 12:53:00
34,9.0,0.0,Fair,2022-12-04 13:53:00
33,13.0,0.0,Fair,2022-12-04 14:53:00
31,15.0,0.0,Fair,2022-12-04 15:53:00
31,12.0,0.0,Fair,2022-12-04 16:53:00
30,9.0,0.0,Fair,2022-12-04 17:53:00
29,9.0,0.0,Fair,2022-12-04 18:53:00
29,7.0,0.0,Partly Cloudy,2022-12-04 19:53:00
29,9.0,0.0,Mostly Cloudy,2022-12-04 20:53:00
29,8.0,0.0,Mostly Cloudy,2022-12-04 21:53:00
29,10.0,0.0,Mostly Cloudy,2022-12-04 22:53:00
30,9.0,0.0,Mostly Cloudy,2022-12-04 23:53:00
30,12.0,0.0,Mostly Cloudy,2022-12-05 00:53:00
31,10.0,0.0,Mostly Cloudy,2022-12-05 01:53:00
32,9.0,0.0,Mostly Cloudy,2022-12-05 02:53:00
36,9.0,0.0,Mostly Cloudy,2022-12-05 03:53:00
40,8.0,0.0,Mostly Cloudy,2022-12-05 04:53:00
43,13.0,0.0,Mostly Cloudy,2022-12-05 05:53:00
41,9.0,0.0,Cloudy,2022-12-05 06:53:00
42,9.0,0.0,Cloudy,2022-12-05 07:53:00
43,9.0,0.0,Cloudy,2022-12-05 08:53:00
43,8.0,0.0,Cloudy,2022-12-05 09:53:00
43,7.0,0.0,Cloudy,2022-12-05 10:53:00
43,9.0,0.0,Cloudy,2022-12-05 11:28:00
42,7.0,0.0,Cloudy,2022-12-05 11:53:00
42,7.0,0.0,Cloudy,2022-12-05 12:53:00
41,8.0,0.0,Cloudy,2022-12-05 13:53:00
39,7.0,0.0,Cloudy,2022-12-05 14:53:00
39,6.0,0.0,Light Drizzle,2022-12-05 15:21:00
38,5.0,0.0,Light Drizzle,2022-12-05 15:53:00
39,5.0,0.0,Cloudy,2022-12-05 16:53:00
39,0.0,0.0,Cloudy,2022-12-05 17:53:00
39,5.0,0.0,Cloudy,2022-12-05 18:29:00
39,7.0,0.0,Cloudy,2022-12-05 18:53:00
39,3.0,0.0,Cloudy,2022-12-05 19:25:00
39,0.0,0.0,Cloudy,2022-12-05 19:53:00
39,0.0,0.0,Cloudy,2022-12-05 20:53:00
40,6.0,0.0,Cloudy,2022-12-05 21:35:00
40,7.0,0.0,Cloudy,2022-12-05 21:53:00
40,9.0,0.0,Cloudy,2022-12-05 22:53:00
40,9.0,0.0,Cloudy,2022-12-05 23:53:00
41,8.0,0.0,Cloudy,2022-12-06 00:53:00
41,7.0,0.0,Cloudy,2022-12-06 01:53:00
42,7.0,0.0,Cloudy,2022-12-06 02:33:00
42,7.0,0.0,Cloudy,2022-12-06 02:53:00
42,8.0,0.0,Cloudy,2022-12-06 03:53:00
42,8.0,0.0,Light Drizzle,2022-12-06 04:18:00
42,7.0,0.0,Light Drizzle,2022-12-06 04:38:00
42,7.0,0.0,Light Drizzle,2022-12-06 04:53:00
42,6.0,0.0,Cloudy,2022-12-06 05:03:00
43,3.0,0.0,Cloudy,2022-12-06 05:53:00
43,6.0,0.0,Cloudy,2022-12-06 06:53:00
43,8.0,0.0,Cloudy,2022-12-06 07:39:00
43,5.0,0.0,Cloudy,2022-12-06 07:53:00
44,8.0,0.0,Cloudy,2022-12-06 08:45:00
43,9.0,0.0,Cloudy,2022-12-06 08:53:00
43,7.0,0.0,Cloudy,2022-12-06 09:53:00
43,10.0,0.0,Cloudy,2022-12-06 10:25:00
43,7.0,0.0,Cloudy,2022-12-06 10:53:00
42,7.0,0.0,Cloudy,2022-12-06 11:53:00
42,5.0,0.0,Cloudy,2022-12-06 12:53:00
42,6.0,0.0,Cloudy,2022-12-06 13:53:00
42,6.0,0.0,Cloudy,2022-12-06 14:42:00
41,5.0,0.0,Cloudy,2022-12-06 14:53:00
41,6.0,0.0,Mostly Cloudy,2022-12-06 15:07:00
41,0.0,0.0,Fair,2022-12-06 15:53:00
37,3.0,0.0,Fair,2022-12-06 16:53:00
36,6.0,0.0,Mostly Cloudy,2022-12-06 17:41:00
37,5.0,0.0,Mostly Cloudy,2022-12-06 17:53:00
40,3.0,0.0,Cloudy,2022-12-06 18:31:00
40,3.0,0.0,Cloudy,2022-12-06 18:53:00
40,6.0,0.0,Cloudy,2022-12-06 19:53:00
39,7.0,0.0,Cloudy,2022-12-06 20:53:00
39,5.0,0.0,Cloudy,2022-12-06 21:44:00
39,7.0,0.0,Cloudy,2022-12-06 21:53:00
39,6.0,0.0,Cloudy,2022-12-06 22:53:00
39,8.0,0.0,Fog,2022-12-06 23:19:00
39,5.0,0.0,Fog,2022-12-06 23:41:00
39,5.0,0.0,Fog,2022-12-06 23:50:00
39,5.0,0.0,Fog,2022-12-06 23:53:00
39,6.0,0.0,Fog,2022-12-07 00:41:00
39,6.0,0.0,Fog,2022-12-07 00:53:00
39,6.0,0.0,Fog,2022-12-07 01:20:00
39,0.0,0.0,Fog,2022-12-07 01:53:00
40,5.0,0.0,Fog,2022-12-07 02:53:00
40,6.0,0.0,Fog,2022-12-07 03:03:00
41,3.0,0.0,Fog,2022-12-07 03:53:00
43,7.0,0.0,Cloudy,2022-12-07 04:28:00
43,5.0,0.0,Cloudy,2022-12-07 04:46:00
43,6.0,0.0,Cloudy,2022-12-07 04:53:00
43,7.0,0.0,Cloudy,2022-12-07 05:39:00
43,8.0,0.0,Cloudy,2022-12-07 05:53:00
43,9.0,0.0,Cloudy,2022-12-07 06:25:00
43,8.0,0.0,Cloudy,2022-12-07 06:53:00
43,6.0,0.0,Cloudy,2022-12-07 07:18:00
43,7.0,0.0,Cloudy,2022-12-07 07:53:00
43,8.0,0.0,Cloudy,2022-12-07 08:32:00
43,9.0,0.0,Cloudy,2022-12-07 08:53:00
42,8.0,0.0,Cloudy,2022-12-07 09:53:00
41,5.0,0.0,Mostly Cloudy,2022-12-07 10:53:00
41,3.0,0.0,Mostly Cloudy,2022-12-07 11:46:00
41,5.0,0.0,Mostly Cloudy,2022-12-07 11:53:00
42,0.0,0.0,Cloudy,2022-12-07 12:53:00
42,5.0,0.0,Cloudy,2022-12-07 13:53:00
42,6.0,0.0,Cloudy,2022-12-07 14:53:00
39,12.0,0.0,Cloudy,2022-12-07 15:53:00
38,10.0,0.0,Cloudy,2022-12-07 16:53:00
38,8.0,0.0,Cloudy,2022-12-07 17:53:00
38,7.0,0.0,Cloudy,2022-12-07 18:53:00
37,9.0,0.0,Cloudy,2022-12-07 19:53:00
37,9.0,0.0,Cloudy,2022-12-07 20:53:00
37,8.0,0.0,Mostly Cloudy,2022-12-07 21:41:00
37,8.0,0.0,Mostly Cloudy,2022-12-07 21:53:00
36,7.0,0.0,Partly Cloudy,2022-12-07 22:53:00
37,0.0,0.0,Cloudy,2022-12-07 23:51:00
37,3.0,0.0,Cloudy,2022-12-07 23:53:00
39,12.0,0.0,Cloudy,2022-12-08 00:53:00
39,12.0,0.0,Cloudy,2022-12-08 01:53:00
40,14.0,0.0,Cloudy,2022-12-08 02:53:00
40,12.0,0.0,Cloudy,2022-12-08 03:53:00
41,10.0,0.0,Mostly Cloudy,2022-12-08 04:53:00
41,10.0,0.0,Mostly Cloudy,2022-12-08 05:53:00
40,10.0,0.0,Mostly Cloudy,2022-12-08 06:53:00
40,14.0,0.0,Mostly Cloudy,2022-12-08 07:24:00
39,13.0,0.0,Mostly Cloudy,2022-12-08 07:53:00
38,14.0,0.0,Mostly Cloudy,2022-12-08 08:53:00
38,12.0,0.0,Mostly Cloudy,2022-12-08 09:53:00
37,13.0,0.0,Mostly Cloudy,2022-12-08 10:53:00
36,14.0,0.0,Partly Cloudy,2022-12-08 11:50:00
36,14.0,0.0,Partly Cloudy,2022-12-08 11:53:00
36,9.0,0.0,Partly Cloudy,2022-12-08 12:53:00
37,10.0,0.0,Mostly Cloudy,2022-12-08 13:40:00
38,12.0,0.0,Mostly Cloudy,2022-12-08 13:53:00
37,9.0,0.0,Partly Cloudy,2022-12-08 14:02:00
38,10.0,0.0,Fair,2022-12-08 14:53:00
38,10.0,0.0,Fair,2022-12-08 15:53:00
38,9.0,0.0,Partly Cloudy,2022-12-08 16:53:00
37,10.0,0.0,Fair,2022-12-08 17:53:00
37,9.0,0.0,Fair,2022-12-08 18:53:00
37,13.0,0.0,Mostly Cloudy,2022-12-08 19:53:00
37,10.0,0.0,Cloudy,2022-12-08 20:53:00
37,13.0,0.0,Cloudy,2022-12-08 21:53:00
37,14.0,0.0,Cloudy,2022-12-08 22:53:00
36,14.0,0.0,Light Rain,2022-12-08 23:53:00
36,9.0,0.0,Light Rain,2022-12-09 00:03:00
